Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,Tukwila,13050 Interurban Ave So.,,Tukwila,WA,98168,,855-900-7584,E,,Public,24 hours daily,,,,,,1,5,,Greenlots,http://greenlots.com/,GPS,47.485346,-122.27222,2021-08-04,171349,2021-08-04 01:14:13 UTC,,,,2021-01-16,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,HUB Garage,19235 International Boulevard,Alaska Airlines Corporate Hub Parking Garage. Accessible only to employees of Alaska Airlines Group and their valued guests.,Seattle,WA,98188,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,47.430016764116,-122.29615011905,2021-08-04,171370,2021-08-04 00:20:18 UTC,,,,2021-01-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.00-$1.00/Hr Variable Parking Fee, $0.15/kWh Energy Fee",,,,,,,,,,
ELEC,IKEA - Seattle (East Parking),601 SW 41st St,,Renton,WA,98057,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,47.442884,-122.227288,2021-08-03,171400,2021-08-03 22:55:19 UTC,,,,2021-01-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.24 per kWh,,,,,,,,,,
ELEC,IKEA - Seattle (South Parking),601 SW 41st St,,Renton,WA,98057,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,47.44153,-122.228007,2021-08-03,171401,2021-08-03 22:55:19 UTC,,,,2021-01-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.24 per kWh,,,,,,,,,,
ELEC,WILLOWS LODGE WILLOWS #1,14580 NE 145th St,,Woodinville,WA,98072,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.734159,-122.147041,2021-08-04,171505,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BELLEVUE SBCC #1,14509 SE Newport Way,,Bellevue,WA,98006,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.569022,-122.145782,2021-08-04,171512,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SOUND TRANSIT ANGLE LAKE #1,2702 S 200th St,,SeaTac,WA,98188,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.423345,-122.298724,2021-08-04,171570,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KEY CENTER KEY CENTER 5,601 108th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6161,-122.19692,2021-08-04,171659,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KEY CENTER KEY CENTER 4,601 108th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616143,-122.19689,2021-08-04,171660,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KEY CENTER STATION 3,601 108th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616057,-122.196775,2021-08-04,171661,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KEY CENTER STATION 2,601 108th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616072,-122.196829,2021-08-04,171662,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KEY CENTER STATION 1,601 108th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616101,-122.196893,2021-08-04,171663,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KRC SKYLINE SKYLINE #2,10900 NE 4th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.614334,-122.19401,2021-08-04,171665,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KRC SKYLINE SKYLINE #3,10900 NE 4th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.614305,-122.194097,2021-08-04,171666,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SKAGIT STATION SS2,105 E Kincaid St,,Mount Vernon,WA,98273,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.417923,-122.334809,2021-08-04,171723,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,UWB CASCADIA CC SOUTH DUAL #1,18140 Campus Way NE,,Bothell,WA,98011,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.75772,-122.190801,2021-08-04,171751,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,NISSAN-EVERETT DC STATION 2,10500 Evergreen Way,,Everett,WA,98204,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.902753,-122.246867,2021-08-04,171755,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SAFECO PLAZA SAFECO PLAZA #2,1001 4th Ave Safeco Plaza,,Seattle,WA,98154,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.606218,-122.333842,2021-08-04,171758,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SCH CHILDREN'S #1,4800 Sand Point Way NE Seattle WA 98105,,Seattle,WA,98105,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.66186,-122.280547,2021-08-04,171785,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,UDR ASHTON BELL #1,10710 NE 10th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.619708,-122.197202,2021-08-04,171794,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,UDR TEN20 #2,10710 NE 10th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.619982,-122.19603,2021-08-04,171795,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,VALLEY MED CTR MAIN LOT #7,4109-4251 Talbot Rd S,,Renton,WA,98055,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.443161,-122.212511,2021-08-04,171804,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,TPU TPU HQ #7,3628 S 35th St,,Tacoma,WA,98409,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.228592,-122.484299,2021-08-04,171809,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,RPNW PSP-COBB #1,1325 4th Ave,,Seattle,WA,98101,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.608712,-122.336058,2021-08-04,171852,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BMW NORTHWEST DC FAST 01,4011 20th St E,,Fife,WA,98424,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.23976,-122.374209,2021-08-04,171856,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,VALLEY MED CTR MAIN LOT #6,400 S 43rd St,,Renton,WA,98055,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.443215,-122.212479,2021-08-04,171879,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,525 NORTHGATE RETAIL #2,525 NE Northgate Way,,Seattle,WA,98125,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.707867,-122.321702,2021-08-04,171927,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,HAMPTON INN NORTH FRONT,11505 NE 2nd Pl,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.612051,-122.186391,2021-08-04,171930,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,THE SUMMIT THE SUMMIT - P1,10885 NE 4th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.61339,-122.194777,2021-08-04,172031,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Y.V.M.H. NORTH PARKING-2,2811 Tieton Dr,,Yakima,WA,98902,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,46.593746,-120.547564,2021-08-04,172032,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Y.V.M.H. SOUTH PARKING-1,2811 Tieton Dr,,Yakima,WA,98902,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,46.593443,-120.546996,2021-08-04,172033,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Y.V.M.H. NORTH PARKING-1,2811 Tieton Dr,,Yakima,WA,98902,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,46.59384,-120.547375,2021-08-04,172034,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KING COUNTY DOT BURIEN P&R #9,14901 4th Ave SW,,Burien,WA,98166,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.469325,-122.338429,2021-08-04,172047,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KING COUNTY DOT BURIEN P&R #10,14901 4th Ave SW,,Burien,WA,98166,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.469332,-122.338185,2021-08-04,172048,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,VISITOR GARAGE WALL UNIT,1201 Pacific Ave,,Tacoma,WA,98402,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.252059,-122.437484,2021-08-04,172050,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BELLEVUE DOWNTOWN PARK 1,10201 NE 4th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.613224,-122.206542,2021-08-04,172053,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,400 DEXTER AVE 400 DEXTER #2,400 Dexter Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.622329,-122.342153,2021-08-04,172061,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DEPT OF ECOLOGY HQ 3,300 Desmond DR SE,,Lacey,WA,98516,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.047753,-122.806515,2021-08-04,172064,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DEPT OF ECOLOGY HQ 2,300 Desmond Dr SE,,Lacey,WA,98516,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.047793,-122.806523,2021-08-04,172065,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DEPT OF ECOLOGY HQ 4,300 Desmond Dr SE,,Lacey,WA,98516,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.047695,-122.806503,2021-08-04,172066,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,VM CHARGERS VIRGINIA MASON3,1012 Terry Ave,,Seattle,WA,98101,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.609553,-122.326337,2021-08-04,172108,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,VM CHARGERS VIRGINIA MASON1,1012 Terry Ave,,Seattle,WA,98101,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.609501,-122.326457,2021-08-04,172109,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LONGACRES GH BLDG C 1,1300 SW 27th St,,Renton,WA,98057,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.457909,-122.238315,2021-08-04,172263,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LONGACRES GH BLDG D 1,1200 SW 27th St,,Renton,WA,98057,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.457721,-122.235043,2021-08-04,172264,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ALOFT ALOFT ELEMENT 1,2752-2836 152nd Ave NE,,Redmond,WA,98052,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.635651,-122.136671,2021-08-04,172284,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,MERCER ISLAND CITY HALL #3,9611 SE 36th St City Hall,,Mercer Island,WA,98040,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.577105,-122.209831,2021-08-04,172315,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,MERCER ISLAND CITY HALL #2,9611 SE 36th St City Hall,,Mercer Island,WA,98040,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.577174,-122.209822,2021-08-04,172316,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,GARAGE COMMERCIAL ST 1,1300 Commercial St,,Bellingham,WA,98225,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.750815,-122.47958,2021-08-04,172343,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,MADISON GARAGE MADISON GARAGE1,1229 Madison St,,Seattle,WA,98104,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.61008,-122.322151,2021-08-04,172401,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,INSIGNIA 953 97 98,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616729,-122.342786,2021-08-04,172407,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,INSIGNIA 953 214 215,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616629,-122.342611,2021-08-04,172408,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,INSIGNIA 953 136 137,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616703,-122.342746,2021-08-04,172409,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,INSIGNIA 953 176 177,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616671,-122.342694,2021-08-04,172410,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,INSIGNIA 953 95 96,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616701,-122.342813,2021-08-04,172411,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,INSIGNIA 953 134 135,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616676,-122.342772,2021-08-04,172412,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,INSIGNIA 953 180 181,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616608,-122.342771,2021-08-04,172413,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,INSIGNIA 953 174 175,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616642,-122.34273,2021-08-04,172414,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,INSIGNIA 953 142 143,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616646,-122.3428,2021-08-04,172415,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,INSIGNIA 953 178 179,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.61659,-122.342801,2021-08-04,172416,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,INSIGNIA 953 212 213,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616588,-122.342651,2021-08-04,172417,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,INSIGNIA 953 218 219,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616537,-122.342701,2021-08-04,172418,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,INSIGNIA 953 140 141,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616616,-122.342831,2021-08-04,172419,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,INSIGNIA 953 103 104,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616679,-122.342837,2021-08-04,172420,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,INSIGNIA 953 101 102,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616655,-122.34286,2021-08-04,172421,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KING COUNTY DOT ISSAQUAH P&R 1,1755 Highlands Dr NE,,Issaquah,WA,98027,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.545335,-122.019501,2021-08-04,172426,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,RPNW IBM #2,1200 5th Ave,,Seattle,WA,98101,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.608601,-122.333012,2021-08-04,172525,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BELLEVUE SQUARE BELL SQ NORTH 2,Bellevue Square - North Building104th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616939,-122.203004,2021-08-04,172561,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BELLEVUE SQUARE BELL SQ NORTH 3,Bellevue Square - North Building104th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616865,-122.202993,2021-08-04,172562,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BELLEVUE SQUARE BELL SQ NORTH 4,Bellevue Square - North Building104th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.61677,-122.203004,2021-08-04,172563,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LINC SQUARE EXP LSS P6 1,410 Bellevue Way NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.614098,-122.200748,2021-08-04,172572,2021-08-04 00:28:49 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
