Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,CHEEKTOWAGA BROADWAY #4,3301 Broadway,,Cheektowaga,NY,14227,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.90265,-78.753197,2021-08-04,183766,2021-08-04 00:28:49 UTC,,,,2021-02-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CHEEKTOWAGA ALEXANDER #1,275 Alexander Ave,,Buffalo,NY,14211,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.913097,-78.791247,2021-08-04,183767,2021-08-04 00:28:49 UTC,,,,2021-02-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CHEEKTOWAGA ALEXANDER #3,275 Alexander Ave,,Buffalo,NY,14211,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.91306,-78.791198,2021-08-04,183768,2021-08-04 00:28:49 UTC,,,,2021-02-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CHEEKTOWAGA ALEXANDER #4,275 Alexander Ave,,Buffalo,NY,14211,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.91303,-78.791232,2021-08-04,183769,2021-08-04 00:28:49 UTC,,,,2021-02-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,STOHL STOHL4,3860 California Rd,,Orchard Park,NY,14127,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.779458,-78.781226,2021-08-04,183810,2021-08-04 00:28:49 UTC,,,,2021-02-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,STOHL STOHL2,3860 California Rd,,Orchard Park,NY,14127,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.779421,-78.781313,2021-08-04,183811,2021-08-04 00:28:49 UTC,,,,2021-02-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Tringalis Auto Services,1138 Hertel Ave,,Buffalo,NY,14216,,866-816-7584,E,,Public - Credit card at all times,"24 hours daily; also accepts PayPal, Apple Pay",A D M V,,,,,1,,,EV Connect,http://evconnect.com/,200-9,42.948063,-78.866129,2021-02-15,184034,2021-08-04 00:01:52 UTC,P,,,2020-01-08,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,RENTAL_CAR_RETURN,,,,,,,,,,,,,,,,,
ELEC,Town of Brookhaven,1 Independence Hill,,Farmingville,NY,11738,,866-816-7584,E,,Public - Credit card at all times,"24 hours daily; also accepts PayPal, Apple Pay",A D M V,,,,,2,,,EV Connect,http://evconnect.com/,200-9,40.843624,-73.015579,2021-02-15,184036,2021-08-04 00:01:52 UTC,LG,,,2020-11-24,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,,,,,,,,,,,,,,,,,
ELEC,Red Roof Inn,650 Old Front St,,Binghamton,NY,13905,,866-816-7584,E,,Public - Credit card at all times,"24 hours daily; also accepts PayPal, Apple Pay",A D M V,,,,,2,,,EV Connect,http://evconnect.com/,200-9,42.125257,-75.909301,2021-02-15,184039,2021-08-04 00:01:52 UTC,P,,,2020-11-18,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,
ELEC,Fairport Village Landing,260 Fairport Village Landing,,Fairport,NY,14450,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,43.101154,-77.443126,2021-08-04,184075,2021-08-04 01:14:13 UTC,,,,2021-02-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BNL ISB,Pennsylvania St,,Upton,NY,11961,,,E,,Public,24 hours daily,A D M V,,,,,1,,,Non-Networked,,GPS,40.869342,-72.879755,2021-02-22,184331,2021-08-04 00:01:52 UTC,FG,8,U.S. Department of Energy,2021-01-15,,,,,J1772,US,,,,Public,,public,,DOE,FED_GOV,,,,,,,$4.39 per week,,,,,,,,,,
ELEC,BNL NSLS-II LOB-4,Loop Rd,,Upton,NY,11961,,,E,,Public - Credit card at all times,24 hours daily,A D M V,,,,,2,,,Non-Networked,,GPS,40.862723,-72.872473,2021-02-22,184440,2021-08-04 00:01:52 UTC,FG,8,U.S. Department of Energy,2021-01-15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,DOE,FED_GOV,,,,,,,,,,,,,,,,,
ELEC,BNL Chemistry- MPO,Lewis Rd,,Upton,NY,11961,,,E,,Public - Credit card at all times,24 hours daily,A D M V,,,,,2,,,Non-Networked,,GPS,40.869407,-72.882671,2021-02-22,184441,2021-08-04 00:01:52 UTC,FG,8,U.S. Department of Energy,2021-01-15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,DOE,FED_GOV,,,,,,,,,,,,,,,,,
ELEC,RTS IRONDEQUOIT #2,Irondequoit Plaza,,Irondequoit,NY,14617,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.209057,-77.60138,2021-08-04,184902,2021-08-04 00:28:49 UTC,,,,2021-02-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,RTS IRONDEQUOIT #1,Irondequoit Plaza,,Irondequoit,NY,14617,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.20905,-77.60131,2021-08-04,184903,2021-08-04 00:28:49 UTC,,,,2021-02-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,NYC FLEET DPROCBRZAC_1_L3,625 Father Capodanno Blvd,,South Beach,NY,10305,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.58297,-74.07527,2021-08-04,184949,2021-08-04 00:28:49 UTC,,,,2021-02-13,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,TONAWANDA YPR STATION ONE,1178-1210 Parker blvd,,Buffalo,NY,14223,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.97104,-78.83855,2021-08-04,184981,2021-08-04 00:28:49 UTC,,,,2021-02-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,NYC FLEET DPROCBRZAC_2_L3,625 Father Capodanno Blvd,,South Beach,NY,10305,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.582787,-74.07527,2021-08-04,185142,2021-08-04 00:28:49 UTC,,,,2021-02-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,TOB CHARGERS EV STATION 1,1 Independence Hill,,Farmingville,NY,11738,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.845511,-73.015725,2021-08-04,185143,2021-08-04 00:28:49 UTC,,,,2021-02-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,TOB CHARGERS EV STATION 2,1 Independence Hill,,Farmingville,NY,11738,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.845462,-73.015757,2021-08-04,185144,2021-08-04 00:28:49 UTC,,,,2021-02-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CHEEKTOWAGA ALEXANDER #2,275 Alexander Ave,,Buffalo,NY,14211,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.913075,-78.791235,2021-08-04,185146,2021-08-04 00:28:49 UTC,,,,2021-02-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,OPVMCVETERINARY OPVMC 1,3930 N Buffalo St,,Orchard Park,NY,14127,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.776591,-78.746236,2021-08-04,185152,2021-08-04 00:28:49 UTC,,,,2021-02-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ROSENBLUM300 GREAT OAKS 200,200 Great Oaks Blvd,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.682162,-73.848147,2021-08-04,185187,2021-08-04 00:28:49 UTC,,,,2021-02-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,286WAE 49 SHERIDAN AVE,49 Sheridan Ave,,Albany,NY,12210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.654077,-73.752634,2021-08-04,185189,2021-08-04 00:28:49 UTC,,,,2021-02-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CAPCOMFCU CHRGPOINT CT4 1,6 Winners Cir,,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.719104,-73.795364,2021-08-04,185238,2021-08-04 00:28:49 UTC,,,,2021-02-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CAPCOMFCU CHRGPOINT CT4 2,6 Winners Cir,,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.719147,-73.795407,2021-08-04,185239,2021-08-04 00:28:49 UTC,,,,2021-02-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SAMARITAN TROY FLR 1 EV 1,2215 Burdett Ave,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.73447,-73.6731,2021-08-04,185305,2021-08-04 00:28:49 UTC,,,,2021-02-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SAMARITAN TROY FLR 1 EV 2,2215 Burdett Ave,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.734481,-73.673165,2021-08-04,185306,2021-08-04 00:28:49 UTC,,,,2021-02-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ADKHOSPITALITY HAMPTON INN 1.2,2133 U.S. 9,,Lake George,NY,12845,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.409214,-73.7127,2021-08-04,185360,2021-08-04 00:28:49 UTC,,,,2021-02-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ADKHOSPITALITY HAMPTON INN 1.3,2133 U.S. 9,,Lake George,NY,12845,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.409264,-73.71266,2021-08-04,185361,2021-08-04 00:28:49 UTC,,,,2021-02-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ADKHOSPITALITY HAMPTON INN 1.1,2133 U.S. 9,,Lake George,NY,12845,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.409306,-73.71263,2021-08-04,185362,2021-08-04 00:28:49 UTC,,,,2021-02-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVolve NY: Oneonta,4968 NY-23,,Oneonta,NY,13820,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,42.447339,-75.048478,2021-08-04,185374,2021-08-04 01:16:24 UTC,,,,2021-02-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,RUSTIC VILLAGE CLUB HOUSE,100 W Squire Dr,,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.101527,-77.622553,2021-08-04,185426,2021-08-04 00:28:49 UTC,,,,2021-02-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,1741 RT 9 EV 1,1741 U.S. 9,,Clfton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.869263,-73.77281,2021-08-04,185427,2021-08-04 00:28:49 UTC,,,,2021-02-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,1741 RT 9 EV 2,1741 U.S. 9,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.869247,-73.772964,2021-08-04,185428,2021-08-04 00:28:49 UTC,,,,2021-02-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,1741 RT 9 EV 4,1741 U.S. 9,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.869247,-73.773056,2021-08-04,185434,2021-08-04 00:28:49 UTC,,,,2021-02-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,1741 RT 9 EV 3,1741 U.S. 9,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.86922,-73.77308,2021-08-04,185435,2021-08-04 00:28:49 UTC,,,,2021-02-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Albany Parking Authority,25 Orange St,,Albany,NY,12207,,,E,,Public - Credit card at all times,24 hours daily; Also accepts PayPal,A D M V,,,,,9,,,EV Connect,http://evconnect.com/,200-8,42.653388,-73.749132,2021-03-15,185448,2021-08-04 00:01:52 UTC,P,,,2019-05-20,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_GARAGE,,,,,,,,,,,,,,,,,
ELEC,Albany Parking Authority,2 Columbia St,,Albany,NY,12207,,213-318-4851,E,,Public,24 hours daily,A D M V,,,,,5,,,EV Connect,http://evconnect.com/,GPS,42.6505904,-73.7490728,2021-03-15,185449,2021-08-04 00:01:52 UTC,P,,,2019-05-02,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,,,,,,,,,,,
ELEC,1741 RT 9 EV5,1741 U.S. 9,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.869236,-73.77315,2021-08-04,185581,2021-08-04 00:28:49 UTC,,,,2021-03-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Mather Hospital,75 North County Rd,,Port Jefferson,NY,11777,,866-816-7584,E,,Public,24 hours daily,,,,,,4,,,EV Connect,http://evconnect.com/,GPS,40.93961,-73.053579,2021-03-15,185627,2021-08-04 00:01:52 UTC,P,,,2021-03-01,,,,,J1772,US,,,,Public,,public,,,HOSPITAL,,,,,,,,,,,,,,,,,
ELEC,159 WOLF OFFBLD 159 WOLF LEFT,159 Wolf Rd,,Albany,NY,12205,,888-758-4389,E,,Public,Mon 7:00pm - 12:00am; Tue 7:00pm - 12:00am; Wed 7:00pm - 12:00am; Thu 7:00pm - 12:00am; Fri 7:00pm - 12:00am; Sat 7:00pm - 12:00am; Sun 7:00pm - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.721157,-73.801216,2021-08-04,185651,2021-08-04 00:28:49 UTC,,,,2021-03-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,159 WOLF OFFBLD 159 WOLF RIGHT,159 Wolf Rd,,Albany,NY,12205,,888-758-4389,E,,Public,Mon 7:00pm - 12:00am; Tue 7:00pm - 12:00am; Wed 7:00pm - 12:00am; Thu 7:00pm - 12:00am; Fri 7:00pm - 12:00am; Sat 7:00pm - 12:00am; Sun 7:00pm - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.721222,-73.801094,2021-08-04,185652,2021-08-04 00:28:49 UTC,,,,2021-03-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,1510 Lex Garage,1510 Lexington Avenue,"Located on 98th St between Lexington 
Ave & Park Ave. - Attendant will assist 
in charging vehicle.  Parking rates 
apply. Inquire within.
",Manhattan,NY,10029,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.786732,-73.950411,2021-08-03,185709,2021-08-03 22:55:19 UTC,,,,2021-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.59 per kWh,,,,,,,,,,
ELEC,PJ VILLAGE BARNUM PARKING,209 Barnum Ave,,Port Jefferson,NY,11777,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.944218,-73.070775,2021-08-04,185740,2021-08-04 00:28:49 UTC,,,,2021-03-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,286WAE 39 SHERIDAN AVE,39 Sheridan Ave,,Albany,NY,12210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.654384,-73.752844,2021-08-04,186038,2021-08-04 00:28:49 UTC,,,,2021-03-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,159 WOLF OFFBLD 159 WOLF MIDDLE,159 Wolf Rd,,Albany,NY,12205,,888-758-4389,E,,Public,Mon 7:00pm - 12:00am; Tue 7:00pm - 12:00am; Wed 7:00pm - 12:00am; Thu 7:00pm - 12:00am; Fri 7:00pm - 12:00am; Sat 7:00pm - 12:00am; Sun 7:00pm - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.721429,-73.801561,2021-08-04,186044,2021-08-04 00:28:49 UTC,,,,2021-03-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Malone,355 West Main St,,Malone,NY,12953,,855-900-7584,E,,Public,24 hours daily,,,,,,,1,,Greenlots,http://greenlots.com/,GPS,44.849516,-74.295277,2021-08-04,186049,2021-08-04 01:14:13 UTC,,,,2021-03-10,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CNDL - E. SYR CANDLEWOOD 1.1,6550 Baptist Way,,East Syracuse,NY,13057,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.08863,-76.08842,2021-08-04,186130,2021-08-04 00:28:49 UTC,,,,2021-03-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CNDL - E. SYR CANDLEWOOD 1.3,6550 Baptist Way,,East Syracuse,NY,13057,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.088642,-76.08826,2021-08-04,186131,2021-08-04 00:28:49 UTC,,,,2021-03-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CNDL - E. SYR CANDLEWOOD 1.2,6550 Baptist Way,,East Syracuse,NY,13057,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.08866,-76.0883,2021-08-04,186132,2021-08-04 00:28:49 UTC,,,,2021-03-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CITY AMSTERDAM EV2,117 Hewitt Street Shuttleworth Park,,Amsterdam,NY,12010,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.960337,-74.172382,2021-08-04,186154,2021-08-04 00:28:49 UTC,,,,2021-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CITY AMSTERDAM EV3,117 Hewitt Street Shuttleworth Park,,Amsterdam,NY,12010,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.960323,-74.17231,2021-08-04,186155,2021-08-04 00:28:49 UTC,,,,2021-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CITY AMSTERDAM EV4,117 Hewitt Street Shuttleworth Park,,Amsterdam,NY,12010,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.960309,-74.17225,2021-08-04,186156,2021-08-04 00:28:49 UTC,,,,2021-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CITY AMSTERDAM EV1,117 Hewitt Street Shuttleworth Park,,Amsterdam,NY,12010,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.960351,-74.172443,2021-08-04,186157,2021-08-04 00:28:49 UTC,,,,2021-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CAYUGA MED CTR. CAYUGA MEDICAL,101 Dates Dr,,Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.468963,-76.538457,2021-08-04,186535,2021-08-04 00:28:49 UTC,,,,2021-03-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"CDTA CDTA #1, NORTH",122 Industrial Park Rd,,Albany,NY,12206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.679739,-73.779683,2021-08-04,186543,2021-08-04 00:28:49 UTC,,,,2021-03-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"CDTA CDTA #2, SOUTH",122 Industrial Park Rd,,Albany,NY,12206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.679626,-73.779698,2021-08-04,186566,2021-08-04 00:28:49 UTC,,,,2021-03-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Beekman Garage,25 Beekman St,,New York,NY,10038,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.710636,-74.006195,2021-08-03,186601,2021-08-03 22:55:19 UTC,,,,2021-03-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.59 per kWh,,,,,,,,,,
ELEC,VANKAY PUBLIC STATION 1,5 McCrea Hill Rd,,Ballston Spa,NY,12020,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.966588,-73.857343,2021-08-04,186632,2021-08-04 00:28:49 UTC,,,,2021-03-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,VANKAY PUBLIC STATION 2,5 McCrea Hill Rd,,Ballston Spa,NY,12020,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.96656,-73.857687,2021-08-04,186633,2021-08-04 00:28:49 UTC,,,,2021-03-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,McDonalds New Paltz,261 Main Street,,New Paltz,NY,12561,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,41.743467,-74.071057,2021-08-03,186698,2021-08-03 22:55:19 UTC,,,,2021-03-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.59 per kWh,,,,,,,,,,
ELEC,Steet Ponte Chevrolet,3036 NY-28,,Herkimer,NY,13350,,315-219-4378,E,,Public,Dealership business hours,,,,,,2,,,Non-Networked,,GPS,43.046018,-74.985338,2021-05-06,187158,2021-05-06 13:19:19 UTC,P,,,2021-03-22,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,
ELEC,Village of Canastota,205 S Peterboro St,,Canastota,NY,13032,,315-697-7559,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,43.077499,-75.752256,2021-05-06,187159,2021-05-06 13:19:19 UTC,P,,,2021-03-22,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,
ELEC,Koester Associates,3101 Seneca Turnpike,,Canastota,NY,13032,,315-697-3800,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,43.067553,-75.771594,2021-05-06,187160,2021-05-06 13:19:19 UTC,P,,,2021-03-22,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,
ELEC,NYSE Thruway - Exit 27 - Amsterdam,NY State Thruway,,Amsterdam,NY,12010,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,42.924855,-74.200267,2021-05-06,187170,2021-05-06 13:19:19 UTC,P,,,2021-03-22,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,
