Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,"Save Mart FoodMaxx 462 (Newark, CA)",39966 Cedar Blvd,,Newark,CA,94560,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,37.51923,-121.992356,2021-08-04,187908,2021-08-04 01:16:24 UTC,,,,2021-04-23,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,G&M OIL CHEVRON #83,20731 Lake Forest Dr,,Lake Forest,CA,92630,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.661763,-117.668599,2021-08-04,187924,2021-08-04 00:28:49 UTC,,,,2021-04-24,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,GILDRED SINGLE ENCIN #1,5441 Avenida Encinas,,Carlsbad,CA,92008,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.128004,-117.327478,2021-08-04,187929,2021-08-04 00:28:49 UTC,,,,2021-04-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BWP EV CHARGE AAA AUTO CLUB 2,1111 W Alameda Ave,,Burbank,CA,91506,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.163044,-118.314125,2021-08-04,187940,2021-08-04 00:28:49 UTC,,,,2021-04-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Target - Tesla Supercharger,2040 California Ave,,Sand City,CA,93955,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,http://www.teslamotors.com/supercharger,GPS,36.621969,-121.844173,2021-05-06,187956,2021-05-06 13:19:19 UTC,P,,,2021-04-19,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,
ELEC,Heritage Plaza Shopping Center - Tesla Supercharger,14346 Culver Dr,,Irvine,CA,92604,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,16,,Tesla,http://www.teslamotors.com/supercharger,GPS,33.706722,-117.78507,2021-05-06,187957,2021-05-06 13:19:19 UTC,P,,,2021-04-19,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC DP 525 TECH 06,525 Technology Dr,,Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.671794,-117.759028,2021-08-04,187975,2021-08-04 00:28:49 UTC,,,,2021-04-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC DP 15555 LCR 07,15555 Laguna Canyon Rd,,Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.668021,-117.760631,2021-08-04,187976,2021-08-04 00:28:49 UTC,,,,2021-04-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC DP 525 TECH 01,525 Technology Dr,,Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.67178,-117.758399,2021-08-04,187977,2021-08-04 00:28:49 UTC,,,,2021-04-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC DP 525 TECH 07,525 Technology Dr,,Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.671757,-117.759064,2021-08-04,187978,2021-08-04 00:28:49 UTC,,,,2021-04-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC DP 525 TECH 02,525 Technology Dr,,Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.671748,-117.758434,2021-08-04,187979,2021-08-04 00:28:49 UTC,,,,2021-04-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC DP 525 TECH 04,525 Technology Dr,,Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.67167,-117.758511,2021-08-04,187980,2021-08-04 00:28:49 UTC,,,,2021-04-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC DP 525 TECH 05,525 Technology Dr,,Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.671636,-117.758547,2021-08-04,187981,2021-08-04 00:28:49 UTC,,,,2021-04-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC DP 525 TECH 03,525 Technology Dr,,Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.67171,-117.758472,2021-08-04,187982,2021-08-04 00:28:49 UTC,,,,2021-04-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC DP 15555 LCR 04,15555 Laguna Canyon Rd,,Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.668201,-117.761393,2021-08-04,187983,2021-08-04 00:28:49 UTC,,,,2021-04-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC DP 15555 LCR 02,15555 Laguna Canyon Rd,,Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.668135,-117.761461,2021-08-04,187984,2021-08-04 00:28:49 UTC,,,,2021-04-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC DP 15555 LCR 03,15555 Laguna Canyon Rd,,Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.66817,-117.761429,2021-08-04,187985,2021-08-04 00:28:49 UTC,,,,2021-04-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC DP 15555 LCR 05,15555 Laguna Canyon Rd,,Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.668246,-117.761353,2021-08-04,187986,2021-08-04 00:28:49 UTC,,,,2021-04-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC DP 15555 LCR 06,15555 Laguna Canyon Rd,,Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.668289,-117.761308,2021-08-04,187987,2021-08-04 00:28:49 UTC,,,,2021-04-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC DP 15555 LCR 08,15555 Laguna Canyon Rd,,Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.668043,-117.760606,2021-08-04,187988,2021-08-04 00:28:49 UTC,,,,2021-04-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC 3 PARK PLAZA 01,3 Park Plaza,,Irvine,CA,92614,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.677415,-117.839338,2021-08-04,187989,2021-08-04 00:28:49 UTC,,,,2021-04-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC 3 PARK PLAZA 04,3 Park Plaza,,Irvine,CA,92614,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.676486,-117.838957,2021-08-04,187990,2021-08-04 00:28:49 UTC,,,,2021-04-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC CBC 125 TECH 01,125 Technology Dr,,Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.662116,-117.744807,2021-08-04,188012,2021-08-04 00:28:49 UTC,,,,2021-04-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC CBC 125 TECH 02,123 Technology Dr,,Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.662118,-117.744781,2021-08-04,188013,2021-08-04 00:28:49 UTC,,,,2021-04-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC CBC 125 TECH 03,123 Technology Dr,,Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.662118,-117.744731,2021-08-04,188014,2021-08-04 00:28:49 UTC,,,,2021-04-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Walmart 2280 Mountain View,600 Showers Drive,,Mountain View,CA,94040,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,37.400975,-122.10866,2021-08-04,188023,2021-08-04 01:16:24 UTC,,,,2021-04-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Richmond Bayview Library,5100 Hartnett Ave,,Richmond,CA,94804,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,37.915277,-122.3233809,2021-08-03,188035,2021-08-03 22:55:19 UTC,,,,2021-04-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.59 per kWh,,,,,,,,,,
ELEC,SCHOOLSFIRST SANTA ANA 1,2115 N Broadway,,Santa Ana,CA,92706,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.765003,-117.868834,2021-08-04,188041,2021-08-04 00:28:49 UTC,,,,2021-04-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SCHOOLSFIRST SANTA ANA 2,2115 N Broadway,,Santa Ana,CA,92706,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.765007,-117.86877,2021-08-04,188042,2021-08-04 00:28:49 UTC,,,,2021-04-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CitySSF_MillerGarage_SSF_S,329 Miller Ave,,South San Francisco,CA,94080,,855-900-7584,E,,Public,24 hours daily,,,,,,13,,,Greenlots,http://greenlots.com/,GPS,37.656204,-122.411246,2021-08-04,188079,2021-08-04 01:14:13 UTC,,,,2021-04-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"USC CAMPUS GRAND AVE L2,#2",3401 S Grand Ave,,Los Angeles,CA,90007,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.02001,-118.277216,2021-08-04,188090,2021-08-04 00:28:49 UTC,,,,2021-04-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CHARGEPOINT HQ 40,254 E Hacienda Ave,,Campbell,CA,95008,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.267109,-121.955459,2021-08-04,188091,2021-08-04 00:28:49 UTC,,,,2021-04-29,,,,,CHADEMO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,VALLEY WATER STATION 5,5750 Almaden Expy,,San Jose,CA,95123,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.246142,-121.873481,2021-08-04,188092,2021-08-04 00:28:49 UTC,,,,2021-04-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,WEHO 8461 SMB,8461 Santa Monica Blvd,,West Hollywood,CA,90069,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.090325,-118.375003,2021-08-04,188104,2021-08-04 00:28:49 UTC,,,,2021-04-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,521423_St Marys Cathedral,1111 Gough St,,San Francisco,CA,94014,,855-900-7584,E,,Public,24 hours daily,,,,,,9,,,Greenlots,http://greenlots.com/,GPS,37.784189,-122.424892,2021-08-04,188114,2021-08-04 01:14:13 UTC,,,,2021-04-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Whole Foods South Lake Tahoe Blvd,3600 Lake Tahoe Boulevard,P28713 | S7130,South Lake Tahoe,CA,96150,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,38.9475864,-119.9592025,2021-08-04,188152,2021-08-04 00:20:18 UTC,,,,2021-04-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.35/Hr Parking Fee,,,,,,,,,,
ELEC,SBCTA TRANSIT CNTR #5,174 S E St,,San Bernardino,CA,92401,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.098863,-117.294878,2021-08-04,188157,2021-08-04 00:28:49 UTC,,,,2021-04-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SMCCD CAN LOT 6_6,Campus Cir,,Redwood City,CA,94061,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.446205,-122.26554,2021-08-04,188158,2021-08-04 00:28:49 UTC,,,,2021-04-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SMCCD CAN LOT 6_3,Campus Cir,,Redwood City,CA,94061,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.44621,-122.26548,2021-08-04,188159,2021-08-04 00:28:49 UTC,,,,2021-04-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SMCCD CAN LOT 6_4,Campus Cir,,Redwood City,CA,94061,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.446217,-122.26542,2021-08-04,188160,2021-08-04 00:28:49 UTC,,,,2021-04-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SMCCD CAN LOT 6_1,The Loop Rd,,Redwood City,CA,94061,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.446217,-122.26536,2021-08-04,188162,2021-08-04 00:28:49 UTC,,,,2021-04-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SMCCD CAN LOT 6_2,The Loop Rd,,Redwood City,CA,94061,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.44622,-122.26531,2021-08-04,188163,2021-08-04 00:28:49 UTC,,,,2021-04-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,WEHO 7718 SMB #1 (S),7718 Santa Monica Blvd,,West Hollywood,CA,90046,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.090608,-118.357098,2021-08-04,188180,2021-08-04 00:28:49 UTC,,,,2021-04-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,WEHO 7718 SMB #2 (N),7718 Santa Monica Blvd,,West Hollywood,CA,90046,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.090663,-118.357104,2021-08-04,188181,2021-08-04 00:28:49 UTC,,,,2021-04-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,WEHO 8459 SUN #2 (W),8459 Sunset Blvd,,West Hollywood,CA,90069,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.095003,-118.375144,2021-08-04,188183,2021-08-04 00:28:49 UTC,,,,2021-04-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,WEHO 8459 SUN #1 (E),8459 Sunset Blvd,,West Hollywood,CA,90069,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.095017,-118.375079,2021-08-04,188184,2021-08-04 00:28:49 UTC,,,,2021-04-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Vons - Lakewood, CA",5500 Woodruff Ave,,Lakewood,CA,90713,,888-264-2208,E,,Public,6am-12am daily,,,,,,2,,,Volta,https://voltacharging.com/,GPS,33.856808,-118.115918,2021-05-06,189003,2021-05-06 13:19:19 UTC,P,,,2021-04-19,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,FREE,,,,,,,,,,
ELEC,Riverside Plaza,3520 Riverside Plaza Dr,,Riverside,CA,92508,,888-264-2208,E,,Public,6am-12am daily,,,,,,2,,,Volta,https://voltacharging.com/,GPS,33.954979,-117.389056,2021-05-06,189005,2021-05-06 13:19:19 UTC,P,,,2021-04-19,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,FREE,,,,,,,,,,
ELEC,Raising Canes - Avalon & Del Amo,20707 S Avalon Blvd,,Carson,CA,90746,,888-998-2546,E,,Public,MON: 9:00am-11:59pm | TUE: 9:00am-11:59pm | WED: 9:00am-11:59pm | THU: 9:00am-11:59pm | FRI: 9:00am-11:59pm | SAT: 9:00am-11:59pm | SUN: 9:00am-11:59pm,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,33.84378,-118.263,2021-08-03,189049,2021-08-03 22:55:19 UTC,,,,2021-04-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.59 per kWh,,,,,,,,,,
ELEC,CITY OF MALIBU CIVICCENTERWY 2,Civic Ctr / Malibu Library,,Malibu,CA,90265,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.036506,-118.688643,2021-08-04,189083,2021-08-04 00:28:49 UTC,,,,2021-04-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CITY OF MALIBU CIVICCENTERWY 1,Civic Ctr / Malibu Library,,Malibu,CA,90265,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.036511,-118.688582,2021-08-04,189084,2021-08-04 00:28:49 UTC,,,,2021-04-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,431408 : Avalon Ocean Avenue,1200 Ocean Avenue,,SF,CA,94112,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,37.7239842,-122.4556294,2021-08-04,189100,2021-08-04 00:20:18 UTC,,,,2021-05-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.25/kWh Energy Fee,,,,,,,,,,
ELEC,Greenlots Test Lab,568 South Alameda Street,,Los Angeles,CA,90013,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,34.039467476242,-118.23893879895,2021-08-04,189101,2021-08-04 00:20:18 UTC,,,,2021-05-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.01/Hr Parking Fee , $5.00/kWh Energy Fee",,,,,,,,,,
ELEC,6000 SMR 6160-1,6150 Stoneridge Mall Rd,,Pleasanton,CA,94588,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.697511,-121.924232,2021-08-04,189108,2021-08-04 00:28:49 UTC,,,,2021-05-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Patagonia Works Warehouse,85 Julian Street,"*This unit is under repair*
",Ventura,CA,93001,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,34.282653,-119.304539,2021-08-03,189117,2021-08-03 22:55:19 UTC,,,,2021-05-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.59 per kWh,,,,,,,,,,
ELEC,UDR HDR 1,1001 Cresta Way,,San Rafael,CA,94903,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.022729,-122.534119,2021-08-04,189140,2021-08-04 00:28:49 UTC,,,,2021-05-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,COMSTOCK STRUCT BLUE STALL #1,6738 Comstock Ave,,Whittier,CA,90601,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.979872,-118.03821,2021-08-04,189143,2021-08-04 00:28:49 UTC,,,,2021-05-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,COMSTOCK STRUCT STATION #2,6738 Comstock Ave,,Whittier,CA,90601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.979872,-118.038275,2021-08-04,189144,2021-08-04 00:28:49 UTC,,,,2021-05-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,COMSTOCK STRUCT STATION #1,6738 Comstock Ave,,Whittier,CA,90601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.979865,-118.03835,2021-08-04,189145,2021-08-04 00:28:49 UTC,,,,2021-05-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,COMSTOCK STRUCT BLUE STALL #2,6738 Comstock Ave,,Whittier,CA,90601,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.979863,-118.038143,2021-08-04,189146,2021-08-04 00:28:49 UTC,,,,2021-05-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CAL STATE LA LOT 3 ST01,Unnamed Road,,Los Angeles,CA,90032,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.06496,-118.16945,2021-08-04,189223,2021-08-04 00:28:49 UTC,,,,2021-05-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CAL STATE LA STRUCTURE C01,2217 N Levanda Ave,,Los Angeles,CA,90032,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.06991,-118.16807,2021-08-04,189224,2021-08-04 00:28:49 UTC,,,,2021-05-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CAL STATE LA LOT 3 ST 03,Unnamed Road,,Los Angeles,CA,90032,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.06493,-118.169312,2021-08-04,189225,2021-08-04 00:28:49 UTC,,,,2021-05-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR TARGETPDALE DC2,39440 10th St W,,Palmdale,CA,93551,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.599014,-118.147407,2021-08-04,189228,2021-08-04 00:28:49 UTC,,,,2021-05-05,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SADM PARKING SADM 3,1171 Pier F Ave,,Long Beach,CA,90802,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.75083,-118.209737,2021-08-04,189233,2021-08-04 00:28:49 UTC,,,,2021-05-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SADM PARKING SADM 4,1171 Pier F Ave,,Long Beach,CA,90802,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.750798,-118.209715,2021-08-04,189234,2021-08-04 00:28:49 UTC,,,,2021-05-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVCharge4U Main Office,1805 Martin Luther King Jr Way,,Berkeley,CA,94709,,,E,,Public,24 hours daily,,,,,,2,,,AMPUP,https://ampup.io/,200-8,37.874052,-122.27309,2021-05-06,189283,2021-05-06 13:19:19 UTC,P,,,2021-04-06,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,NONE,
